"location.name","treatment.name","event.type","sample.id","lab.id.x","method","cas.number","analyte","result","units","dilution","result.reported.to","mdl","rl","flag","non.detect","duplicate","method.name","event.count","flow.vol.liter","long","lat","collected","received"
"AVRC STAR","CT1","Outflow","AV-CT1-03-OT-LC-D","HS23080215-02","SM4500P E - P_TW M4500P E","7723-14-0","Phosphorus, Total (As P)",0.635,"mg/L",1,"RL",0.02,0.05,NA,FALSE,TRUE,"ISCO","Irrigation 3",NA,NA,NA,2023-08-01 23:00:00,"03 Aug 2023 08:00"
"AVRC STAR","CT1","Outflow","AV-CT1-03-OT-LC-D","HS23080215-02","E160.1 - TDS_W_160.1","TDS","Total Dissolved Solids (Residue, Filterable)",792,"mg/L",1,"RL",5,10,NA,FALSE,TRUE,"ISCO","Irrigation 3",NA,NA,NA,2023-08-01 23:00:00,"03 Aug 2023 08:00"
"AVRC STAR","CT1","Outflow","AV-CT1-03-OT-LC-D","HS23080215-02","M4500 NH3 D - TKN_W 4500NH3 D","7727-37-9TKN","Nitrogen, Total Kjeldahl",12,"mg/L",1,"RL",0.1,0.5,NA,FALSE,TRUE,"ISCO","Irrigation 3",NA,NA,NA,2023-08-01 23:00:00,"03 Aug 2023 08:00"
"AVRC STAR","CT2","Outflow","AV-CT2-03-OT-LC","HS23080215-03","E300 - 300_W","14797-55-8","Nitrogen, Nitrate (As N)",2.53,"mg/L",1,"RL",0.03,0.1,NA,FALSE,FALSE,"ISCO","Irrigation 3",NA,NA,NA,2023-08-01 23:00:00,"03 Aug 2023 08:00"
"AVRC STAR","CT2","Outflow","AV-CT2-03-OT-LC","HS23080215-03","E300 - 300_W","14797-65-0","Nitrogen, Nitrite  (As N)",0,"mg/L",1,"RL",0.03,0.1,NA,FALSE,FALSE,"ISCO","Irrigation 3",NA,NA,NA,2023-08-01 23:00:00,"03 Aug 2023 08:00"
"AVRC STAR","CT2","Outflow","AV-CT2-03-OT-LC","HS23080215-03","SM4500P E - P-Ortho M4500P E","7723-14-0","Phosphorus, Total Orthophosphate (as P)",0,"mg/L",1,"RL",0.01,0.05,NA,FALSE,FALSE,"ISCO","Irrigation 3",NA,NA,NA,2023-08-01 23:00:00,"03 Aug 2023 08:00"
"AVRC STAR","CT2","Outflow","AV-CT2-03-OT-LC","HS23080215-03","SM4500P E - P_TW M4500P E","7723-14-0","Phosphorus, Total (As P)",0.271,"mg/L",1,"RL",0.02,0.05,NA,FALSE,FALSE,"ISCO","Irrigation 3",NA,NA,NA,2023-08-01 23:00:00,"03 Aug 2023 08:00"
"AVRC STAR","CT2","Outflow","AV-CT2-03-OT-LC","HS23080215-03","E160.1 - TDS_W_160.1","TDS","Total Dissolved Solids (Residue, Filterable)",796,"mg/L",1,"RL",5,10,NA,FALSE,FALSE,"ISCO","Irrigation 3",NA,NA,NA,2023-08-01 23:00:00,"03 Aug 2023 08:00"
"AVRC STAR","CT2","Outflow","AV-CT2-03-OT-LC","HS23080215-03","M4500 NH3 D - TKN_W 4500NH3 D","7727-37-9TKN","Nitrogen, Total Kjeldahl",13,"mg/L",1,"RL",0.1,0.5,NA,FALSE,FALSE,"ISCO","Irrigation 3",NA,NA,NA,2023-08-01 23:00:00,"03 Aug 2023 08:00"
"AVRC STAR","CT2","Outflow","AV-CT2-03-OT-LC-D","HS23080215-04","E300 - 300_W","14797-55-8","Nitrogen, Nitrate (As N)",2.53,"mg/L",1,"RL",0.03,0.1,NA,FALSE,TRUE,"ISCO","Irrigation 3",NA,NA,NA,2023-08-01 23:00:00,"03 Aug 2023 08:00"
"AVRC STAR","CT2","Outflow","AV-CT2-03-OT-LC-D","HS23080215-04","E300 - 300_W","14797-65-0","Nitrogen, Nitrite  (As N)",0,"mg/L",1,"RL",0.03,0.1,NA,FALSE,TRUE,"ISCO","Irrigation 3",NA,NA,NA,2023-08-01 23:00:00,"03 Aug 2023 08:00"
"AVRC STAR","CT2","Outflow","AV-CT2-03-OT-LC-D","HS23080215-04","SM4500P E - P-Ortho M4500P E","7723-14-0","Phosphorus, Total Orthophosphate (as P)",0,"mg/L",1,"RL",0.01,0.05,NA,FALSE,TRUE,"ISCO","Irrigation 3",NA,NA,NA,2023-08-01 23:00:00,"03 Aug 2023 08:00"
"AVRC STAR","CT2","Outflow","AV-CT2-03-OT-LC-D","HS23080215-04","SM4500P E - P_TW M4500P E","7723-14-0","Phosphorus, Total (As P)",0.276,"mg/L",1,"RL",0.02,0.05,NA,FALSE,TRUE,"ISCO","Irrigation 3",NA,NA,NA,2023-08-01 23:00:00,"03 Aug 2023 08:00"
"AVRC STAR","CT2","Outflow","AV-CT2-03-OT-LC-D","HS23080215-04","E160.1 - TDS_W_160.1","TDS","Total Dissolved Solids (Residue, Filterable)",790,"mg/L",1,"RL",5,10,NA,FALSE,TRUE,"ISCO","Irrigation 3",NA,NA,NA,2023-08-01 23:00:00,"03 Aug 2023 08:00"
"AVRC STAR","CT2","Outflow","AV-CT2-03-OT-LC-D","HS23080215-04","M4500 NH3 D - TKN_W 4500NH3 D","7727-37-9TKN","Nitrogen, Total Kjeldahl",12,"mg/L",1,"RL",0.1,0.5,NA,FALSE,TRUE,"ISCO","Irrigation 3",NA,NA,NA,2023-08-01 23:00:00,"03 Aug 2023 08:00"
"AVRC STAR","ST2","Outflow","AV-ST2-03-OT-LC","HS23080215-05","E300 - 300_W","14797-55-8","Nitrogen, Nitrate (As N)",2.75,"mg/L",1,"RL",0.03,0.1,NA,FALSE,FALSE,"ISCO","Irrigation 3",NA,NA,NA,2023-08-01 23:00:00,"03 Aug 2023 08:00"
"AVRC STAR","ST2","Outflow","AV-ST2-03-OT-LC","HS23080215-05","E300 - 300_W","14797-65-0","Nitrogen, Nitrite  (As N)",0,"mg/L",1,"RL",0.03,0.1,NA,FALSE,FALSE,"ISCO","Irrigation 3",NA,NA,NA,2023-08-01 23:00:00,"03 Aug 2023 08:00"
"AVRC STAR","ST2","Outflow","AV-ST2-03-OT-LC","HS23080215-05","SM4500P E - P-Ortho M4500P E","7723-14-0","Phosphorus, Total Orthophosphate (as P)",0.057,"mg/L",1,"RL",0.01,0.05,NA,FALSE,FALSE,"ISCO","Irrigation 3",NA,NA,NA,2023-08-01 23:00:00,"03 Aug 2023 08:00"
"AVRC STAR","ST2","Outflow","AV-ST2-03-OT-LC","HS23080215-05","SM4500P E - P_TW M4500P E","7723-14-0","Phosphorus, Total (As P)",0.471,"mg/L",1,"RL",0.02,0.05,NA,FALSE,FALSE,"ISCO","Irrigation 3",NA,NA,NA,2023-08-01 23:00:00,"03 Aug 2023 08:00"
"AVRC STAR","ST2","Outflow","AV-ST2-03-OT-LC","HS23080215-05","E160.1 - TDS_W_160.1","TDS","Total Dissolved Solids (Residue, Filterable)",786,"mg/L",1,"RL",5,10,NA,FALSE,FALSE,"ISCO","Irrigation 3",NA,NA,NA,2023-08-01 23:00:00,"03 Aug 2023 08:00"
"AVRC STAR","ST2","Outflow","AV-ST2-03-OT-LC","HS23080215-05","M4500 NH3 D - TKN_W 4500NH3 D","7727-37-9TKN","Nitrogen, Total Kjeldahl",39,"mg/L",1,"RL",0.1,0.5,NA,FALSE,FALSE,"ISCO","Irrigation 3",NA,NA,NA,2023-08-01 23:00:00,"03 Aug 2023 08:00"
"AVRC STAR","ST2","Outflow","AV-ST2-03-OT-LC-D","HS23080215-06","E300 - 300_W","14797-55-8","Nitrogen, Nitrate (As N)",2.74,"mg/L",1,"RL",0.03,0.1,NA,FALSE,TRUE,"ISCO","Irrigation 3",NA,NA,NA,2023-08-01 23:00:00,"03 Aug 2023 08:00"
"AVRC STAR","ST2","Outflow","AV-ST2-03-OT-LC-D","HS23080215-06","E300 - 300_W","14797-65-0","Nitrogen, Nitrite  (As N)",0,"mg/L",1,"RL",0.03,0.1,NA,FALSE,TRUE,"ISCO","Irrigation 3",NA,NA,NA,2023-08-01 23:00:00,"03 Aug 2023 08:00"
"AVRC STAR","ST2","Outflow","AV-ST2-03-OT-LC-D","HS23080215-06","SM4500P E - P-Ortho M4500P E","7723-14-0","Phosphorus, Total Orthophosphate (as P)",0.055,"mg/L",1,"RL",0.01,0.05,NA,FALSE,TRUE,"ISCO","Irrigation 3",NA,NA,NA,2023-08-01 23:00:00,"03 Aug 2023 08:00"
"AVRC STAR","ST2","Outflow","AV-ST2-03-OT-LC-D","HS23080215-06","SM4500P E - P_TW M4500P E","7723-14-0","Phosphorus, Total (As P)",0.357,"mg/L",1,"RL",0.02,0.05,NA,FALSE,TRUE,"ISCO","Irrigation 3",NA,NA,NA,2023-08-01 23:00:00,"03 Aug 2023 08:00"
"AVRC STAR","ST2","Outflow","AV-ST2-03-OT-LC-D","HS23080215-06","E160.1 - TDS_W_160.1","TDS","Total Dissolved Solids (Residue, Filterable)",796,"mg/L",1,"RL",5,10,NA,FALSE,TRUE,"ISCO","Irrigation 3",NA,NA,NA,2023-08-01 23:00:00,"03 Aug 2023 08:00"
"AVRC STAR","ST2","Outflow","AV-ST2-03-OT-LC-D","HS23080215-06","M4500 NH3 D - TKN_W 4500NH3 D","7727-37-9TKN","Nitrogen, Total Kjeldahl",41,"mg/L",1,"RL",0.1,0.5,NA,FALSE,TRUE,"ISCO","Irrigation 3",NA,NA,NA,2023-08-01 23:00:00,"03 Aug 2023 08:00"
"AVRC STAR","ST2","Outflow","AV-ST2-03-OT-ISC","HS23080215-07","E300 - 300_W","14797-55-8","Nitrogen, Nitrate (As N)",2.53,"mg/L",1,"RL",0.03,0.1,NA,FALSE,FALSE,"ISCO","Irrigation 3",NA,NA,NA,2023-08-01 23:00:00,"03 Aug 2023 08:00"
"AVRC STAR","ST2","Outflow","AV-ST2-03-OT-ISC","HS23080215-07","E300 - 300_W","14797-65-0","Nitrogen, Nitrite  (As N)",0,"mg/L",1,"RL",0.03,0.1,NA,FALSE,FALSE,"ISCO","Irrigation 3",NA,NA,NA,2023-08-01 23:00:00,"03 Aug 2023 08:00"
"AVRC STAR","ST2","Outflow","AV-ST2-03-OT-ISC","HS23080215-07","SM4500P E - P-Ortho M4500P E","7723-14-0","Phosphorus, Total Orthophosphate (as P)",0.064,"mg/L",1,"RL",0.01,0.05,NA,FALSE,FALSE,"ISCO","Irrigation 3",NA,NA,NA,2023-08-01 23:00:00,"03 Aug 2023 08:00"
"AVRC STAR","ST2","Outflow","AV-ST2-03-OT-ISC","HS23080215-07","SM4500P E - P_TW M4500P E","7723-14-0","Phosphorus, Total (As P)",0.352,"mg/L",1,"RL",0.02,0.05,NA,FALSE,FALSE,"ISCO","Irrigation 3",NA,NA,NA,2023-08-01 23:00:00,"03 Aug 2023 08:00"
"AVRC STAR","ST2","Outflow","AV-ST2-03-OT-ISC","HS23080215-07","E160.1 - TDS_W_160.1","TDS","Total Dissolved Solids (Residue, Filterable)",800,"mg/L",1,"RL",5,10,NA,FALSE,FALSE,"ISCO","Irrigation 3",NA,NA,NA,2023-08-01 23:00:00,"03 Aug 2023 08:00"
"AVRC STAR","ST2","Outflow","AV-ST2-03-OT-ISC","HS23080215-07","M4500 NH3 D - TKN_W 4500NH3 D","7727-37-9TKN","Nitrogen, Total Kjeldahl",37,"mg/L",1,"RL",0.1,0.5,NA,FALSE,FALSE,"ISCO","Irrigation 3",NA,NA,NA,2023-08-01 23:00:00,"03 Aug 2023 08:00"
"AVRC STAR","ST2","Outflow","AV-ST2-03-OT-ISC-D","HS23080215-08","E300 - 300_W","14797-55-8","Nitrogen, Nitrate (As N)",2.52,"mg/L",1,"RL",0.03,0.1,NA,FALSE,TRUE,"ISCO","Irrigation 3",NA,NA,NA,2023-08-01 23:00:00,"03 Aug 2023 08:00"
"AVRC STAR","ST2","Outflow","AV-ST2-03-OT-ISC-D","HS23080215-08","E300 - 300_W","14797-65-0","Nitrogen, Nitrite  (As N)",0,"mg/L",1,"RL",0.03,0.1,NA,FALSE,TRUE,"ISCO","Irrigation 3",NA,NA,NA,2023-08-01 23:00:00,"03 Aug 2023 08:00"
"AVRC STAR","ST2","Outflow","AV-ST2-03-OT-ISC-D","HS23080215-08","SM4500P E - P-Ortho M4500P E","7723-14-0","Phosphorus, Total Orthophosphate (as P)",0.069,"mg/L",1,"RL",0.01,0.05,NA,FALSE,TRUE,"ISCO","Irrigation 3",NA,NA,NA,2023-08-01 23:00:00,"03 Aug 2023 08:00"
"AVRC STAR","ST2","Outflow","AV-ST2-03-OT-ISC-D","HS23080215-08","SM4500P E - P_TW M4500P E","7723-14-0","Phosphorus, Total (As P)",0.309,"mg/L",1,"RL",0.02,0.05,NA,FALSE,TRUE,"ISCO","Irrigation 3",NA,NA,NA,2023-08-01 23:00:00,"03 Aug 2023 08:00"
"AVRC STAR","ST2","Outflow","AV-ST2-03-OT-ISC-D","HS23080215-08","E160.1 - TDS_W_160.1","TDS","Total Dissolved Solids (Residue, Filterable)",798,"mg/L",1,"RL",5,10,NA,FALSE,TRUE,"ISCO","Irrigation 3",NA,NA,NA,2023-08-01 23:00:00,"03 Aug 2023 08:00"
"AVRC STAR","ST2","Outflow","AV-ST2-03-OT-ISC-D","HS23080215-08","M4500 NH3 D - TKN_W 4500NH3 D","7727-37-9TKN","Nitrogen, Total Kjeldahl",48,"mg/L",1,"RL",0.1,0.5,NA,FALSE,TRUE,"ISCO","Irrigation 3",NA,NA,NA,2023-08-01 23:00:00,"03 Aug 2023 08:00"
"AVRC STAR","CT1","Outflow","AV-CT1-04-OT-LC","HS23081488-01","E300 - 300_W","14797-55-8","Nitrogen, Nitrate (As N)",1.64,"mg/L",1,"RL",0.03,0.1,NA,FALSE,FALSE,"ISCO","Irrigation 4",NA,NA,NA,2023-08-23 02:00:00,"24 Aug 2023 09:55"
"AVRC STAR","CT1","Outflow","AV-CT1-04-OT-LC","HS23081488-01","E300 - 300_W","14797-65-0","Nitrogen, Nitrite  (As N)",0,"mg/L",1,"RL",0.03,0.1,NA,FALSE,FALSE,"ISCO","Irrigation 4",NA,NA,NA,2023-08-23 02:00:00,"24 Aug 2023 09:55"
"AVRC STAR","CT1","Outflow","AV-CT1-04-OT-LC","HS23081488-01","SM4500P E - P-Ortho M4500P E","7723-14-0","Phosphorus, Total Orthophosphate (as P)",0,"mg/L",1,"RL",0.01,0.05,NA,FALSE,FALSE,"ISCO","Irrigation 4",NA,NA,NA,2023-08-23 02:00:00,"24 Aug 2023 09:55"
"AVRC STAR","CT1","Outflow","AV-CT1-04-OT-LC","HS23081488-01","SM4500P E - P_TW M4500P E","7723-14-0","Phosphorus, Total (As P)",0.473,"mg/L",1,"RL",0.02,0.05,NA,FALSE,FALSE,"ISCO","Irrigation 4",NA,NA,NA,2023-08-23 02:00:00,"24 Aug 2023 09:55"
"AVRC STAR","CT1","Outflow","AV-CT1-04-OT-LC","HS23081488-01","E160.1 - TDS_W_160.1","TDS","Total Dissolved Solids (Residue, Filterable)",886,"mg/L",1,"RL",5,10,NA,FALSE,FALSE,"ISCO","Irrigation 4",NA,NA,NA,2023-08-23 02:00:00,"24 Aug 2023 09:55"
"AVRC STAR","CT1","Outflow","AV-CT1-04-OT-LC-D","HS23081488-02","E300 - 300_W","14797-55-8","Nitrogen, Nitrate (As N)",1.64,"mg/L",1,"RL",0.03,0.1,NA,FALSE,TRUE,"ISCO","Irrigation 4",NA,NA,NA,2023-08-23 02:00:00,"24 Aug 2023 09:55"
"AVRC STAR","CT1","Outflow","AV-CT1-04-OT-LC-D","HS23081488-02","E300 - 300_W","14797-65-0","Nitrogen, Nitrite  (As N)",0,"mg/L",1,"RL",0.03,0.1,NA,FALSE,TRUE,"ISCO","Irrigation 4",NA,NA,NA,2023-08-23 02:00:00,"24 Aug 2023 09:55"
"AVRC STAR","CT1","Outflow","AV-CT1-04-OT-LC-D","HS23081488-02","SM4500P E - P-Ortho M4500P E","7723-14-0","Phosphorus, Total Orthophosphate (as P)",0,"mg/L",1,"RL",0.01,0.05,NA,FALSE,TRUE,"ISCO","Irrigation 4",NA,NA,NA,2023-08-23 02:00:00,"24 Aug 2023 09:55"
"AVRC STAR","CT1","Outflow","AV-CT1-04-OT-LC-D","HS23081488-02","SM4500P E - P_TW M4500P E","7723-14-0","Phosphorus, Total (As P)",0.495,"mg/L",1,"RL",0.02,0.05,NA,FALSE,TRUE,"ISCO","Irrigation 4",NA,NA,NA,2023-08-23 02:00:00,"24 Aug 2023 09:55"
"AVRC STAR","CT1","Outflow","AV-CT1-04-OT-LC-D","HS23081488-02","E160.1 - TDS_W_160.1","TDS","Total Dissolved Solids (Residue, Filterable)",860,"mg/L",1,"RL",5,10,NA,FALSE,TRUE,"ISCO","Irrigation 4",NA,NA,NA,2023-08-23 02:00:00,"24 Aug 2023 09:55"
"AVRC STAR","CT2","Outflow","AV-CT2-04-OT-LC","HS23081488-05","E300 - 300_W","14797-55-8","Nitrogen, Nitrate (As N)",1.69,"mg/L",1,"RL",0.03,0.1,NA,FALSE,FALSE,"ISCO","Irrigation 4",NA,NA,NA,2023-08-23 02:00:00,"24 Aug 2023 09:55"
"AVRC STAR","CT2","Outflow","AV-CT2-04-OT-LC","HS23081488-05","E300 - 300_W","14797-65-0","Nitrogen, Nitrite  (As N)",0,"mg/L",1,"RL",0.03,0.1,NA,FALSE,FALSE,"ISCO","Irrigation 4",NA,NA,NA,2023-08-23 02:00:00,"24 Aug 2023 09:55"
"AVRC STAR","CT2","Outflow","AV-CT2-04-OT-LC","HS23081488-05","SM4500P E - P-Ortho M4500P E","7723-14-0","Phosphorus, Total Orthophosphate (as P)",0,"mg/L",1,"RL",0.01,0.05,NA,FALSE,FALSE,"ISCO","Irrigation 4",NA,NA,NA,2023-08-23 02:00:00,"24 Aug 2023 09:55"
"AVRC STAR","CT2","Outflow","AV-CT2-04-OT-LC","HS23081488-05","SM4500P E - P_TW M4500P E","7723-14-0","Phosphorus, Total (As P)",0.452,"mg/L",1,"RL",0.02,0.05,NA,FALSE,FALSE,"ISCO","Irrigation 4",NA,NA,NA,2023-08-23 02:00:00,"24 Aug 2023 09:55"
"AVRC STAR","CT2","Outflow","AV-CT2-04-OT-LC","HS23081488-05","E160.1 - TDS_W_160.1","TDS","Total Dissolved Solids (Residue, Filterable)",872,"mg/L",1,"RL",5,10,NA,FALSE,FALSE,"ISCO","Irrigation 4",NA,NA,NA,2023-08-23 02:00:00,"24 Aug 2023 09:55"
"AVRC STAR","CT2","Outflow","AV-CT2-04-OT-LC-D","HS23081488-06","E300 - 300_W","14797-55-8","Nitrogen, Nitrate (As N)",1.7,"mg/L",1,"RL",0.03,0.1,NA,FALSE,TRUE,"ISCO","Irrigation 4",NA,NA,NA,2023-08-23 02:00:00,"24 Aug 2023 09:55"
"AVRC STAR","CT2","Outflow","AV-CT2-04-OT-LC-D","HS23081488-06","E300 - 300_W","14797-65-0","Nitrogen, Nitrite  (As N)",0,"mg/L",1,"RL",0.03,0.1,NA,FALSE,TRUE,"ISCO","Irrigation 4",NA,NA,NA,2023-08-23 02:00:00,"24 Aug 2023 09:55"
"AVRC STAR","CT2","Outflow","AV-CT2-04-OT-LC-D","HS23081488-06","SM4500P E - P-Ortho M4500P E","7723-14-0","Phosphorus, Total Orthophosphate (as P)",0,"mg/L",1,"RL",0.01,0.05,NA,FALSE,TRUE,"ISCO","Irrigation 4",NA,NA,NA,2023-08-23 02:00:00,"24 Aug 2023 09:55"
"AVRC STAR","CT2","Outflow","AV-CT2-04-OT-LC-D","HS23081488-06","SM4500P E - P_TW M4500P E","7723-14-0","Phosphorus, Total (As P)",0.11,"mg/L",1,"RL",0.02,0.05,NA,FALSE,TRUE,"ISCO","Irrigation 4",NA,NA,NA,2023-08-23 02:00:00,"24 Aug 2023 09:55"
"AVRC STAR","CT2","Outflow","AV-CT2-04-OT-LC-D","HS23081488-06","E160.1 - TDS_W_160.1","TDS","Total Dissolved Solids (Residue, Filterable)",776,"mg/L",1,"RL",5,10,NA,FALSE,TRUE,"ISCO","Irrigation 4",NA,NA,NA,2023-08-23 02:00:00,"24 Aug 2023 09:55"
"AVRC STAR","ST1","Outflow","AV-ST1-04-OT-LC","HS23081488-03","E300 - 300_W","14797-55-8","Nitrogen, Nitrate (As N)",1.55,"mg/L",1,"RL",0.03,0.1,NA,FALSE,FALSE,"ISCO","Irrigation 4",NA,NA,NA,2023-08-23 02:00:00,"24 Aug 2023 09:55"
"AVRC STAR","ST1","Outflow","AV-ST1-04-OT-LC","HS23081488-03","E300 - 300_W","14797-65-0","Nitrogen, Nitrite  (As N)",0,"mg/L",1,"RL",0.03,0.1,NA,FALSE,FALSE,"ISCO","Irrigation 4",NA,NA,NA,2023-08-23 02:00:00,"24 Aug 2023 09:55"
"AVRC STAR","ST1","Outflow","AV-ST1-04-OT-LC","HS23081488-03","SM4500P E - P-Ortho M4500P E","7723-14-0","Phosphorus, Total Orthophosphate (as P)",0,"mg/L",1,"RL",0.01,0.05,NA,FALSE,FALSE,"ISCO","Irrigation 4",NA,NA,NA,2023-08-23 02:00:00,"24 Aug 2023 09:55"
"AVRC STAR","ST1","Outflow","AV-ST1-04-OT-LC","HS23081488-03","SM4500P E - P_TW M4500P E","7723-14-0","Phosphorus, Total (As P)",0.241,"mg/L",1,"RL",0.02,0.05,NA,FALSE,FALSE,"ISCO","Irrigation 4",NA,NA,NA,2023-08-23 02:00:00,"24 Aug 2023 09:55"
"AVRC STAR","ST1","Outflow","AV-ST1-04-OT-LC","HS23081488-03","E160.1 - TDS_W_160.1","TDS","Total Dissolved Solids (Residue, Filterable)",904,"mg/L",1,"RL",5,10,NA,FALSE,FALSE,"ISCO","Irrigation 4",NA,NA,NA,2023-08-23 02:00:00,"24 Aug 2023 09:55"
"AVRC STAR","ST1","Outflow","AV-ST1-04-OT-LC-D","HS23081488-04","E300 - 300_W","14797-55-8","Nitrogen, Nitrate (As N)",1.55,"mg/L",1,"RL",0.03,0.1,NA,FALSE,TRUE,"ISCO","Irrigation 4",NA,NA,NA,2023-08-23 02:00:00,"24 Aug 2023 09:55"
"AVRC STAR","ST1","Outflow","AV-ST1-04-OT-LC-D","HS23081488-04","E300 - 300_W","14797-65-0","Nitrogen, Nitrite  (As N)",0,"mg/L",1,"RL",0.03,0.1,NA,FALSE,TRUE,"ISCO","Irrigation 4",NA,NA,NA,2023-08-23 02:00:00,"24 Aug 2023 09:55"
"AVRC STAR","ST1","Outflow","AV-ST1-04-OT-LC-D","HS23081488-04","SM4500P E - P-Ortho M4500P E","7723-14-0","Phosphorus, Total Orthophosphate (as P)",0,"mg/L",1,"RL",0.01,0.05,NA,FALSE,TRUE,"ISCO","Irrigation 4",NA,NA,NA,2023-08-23 02:00:00,"24 Aug 2023 09:55"
"AVRC STAR","ST1","Outflow","AV-ST1-04-OT-LC-D","HS23081488-04","SM4500P E - P_TW M4500P E","7723-14-0","Phosphorus, Total (As P)",0.281,"mg/L",1,"RL",0.02,0.05,NA,FALSE,TRUE,"ISCO","Irrigation 4",NA,NA,NA,2023-08-23 02:00:00,"24 Aug 2023 09:55"
"AVRC STAR","ST1","Outflow","AV-ST1-04-OT-LC-D","HS23081488-04","E160.1 - TDS_W_160.1","TDS","Total Dissolved Solids (Residue, Filterable)",916,"mg/L",1,"RL",5,10,NA,FALSE,TRUE,"ISCO","Irrigation 4",NA,NA,NA,2023-08-23 02:00:00,"24 Aug 2023 09:55"
"AVRC STAR","ST2","Outflow","AV-ST2-04-OT-LC","HS23081488-07","E300 - 300_W","14797-55-8","Nitrogen, Nitrate (As N)",1.71,"mg/L",1,"RL",0.03,0.1,NA,FALSE,FALSE,"ISCO","Irrigation 4",NA,NA,NA,2023-08-23 02:00:00,"24 Aug 2023 09:55"
"AVRC STAR","ST2","Outflow","AV-ST2-04-OT-LC","HS23081488-07","E300 - 300_W","14797-65-0","Nitrogen, Nitrite  (As N)",0,"mg/L",1,"RL",0.03,0.1,NA,FALSE,FALSE,"ISCO","Irrigation 4",NA,NA,NA,2023-08-23 02:00:00,"24 Aug 2023 09:55"
"AVRC STAR","ST2","Outflow","AV-ST2-04-OT-LC","HS23081488-07","SM4500P E - P-Ortho M4500P E","7723-14-0","Phosphorus, Total Orthophosphate (as P)",0,"mg/L",1,"RL",0.01,0.05,NA,FALSE,FALSE,"ISCO","Irrigation 4",NA,NA,NA,2023-08-23 02:00:00,"24 Aug 2023 09:55"
"AVRC STAR","ST2","Outflow","AV-ST2-04-OT-LC","HS23081488-07","SM4500P E - P_TW M4500P E","7723-14-0","Phosphorus, Total (As P)",0.311,"mg/L",1,"RL",0.02,0.05,NA,FALSE,FALSE,"ISCO","Irrigation 4",NA,NA,NA,2023-08-23 02:00:00,"24 Aug 2023 09:55"
"AVRC STAR","ST2","Outflow","AV-ST2-04-OT-LC","HS23081488-07","E160.1 - TDS_W_160.1","TDS","Total Dissolved Solids (Residue, Filterable)",896,"mg/L",1,"RL",5,10,NA,FALSE,FALSE,"ISCO","Irrigation 4",NA,NA,NA,2023-08-23 02:00:00,"24 Aug 2023 09:55"
"AVRC STAR","ST2","Outflow","AV-ST2-04-OT-LC-D","HS23081488-08","E300 - 300_W","14797-55-8","Nitrogen, Nitrate (As N)",1.72,"mg/L",1,"RL",0.03,0.1,NA,FALSE,TRUE,"ISCO","Irrigation 4",NA,NA,NA,2023-08-23 02:00:00,"24 Aug 2023 09:55"
"AVRC STAR","ST2","Outflow","AV-ST2-04-OT-LC-D","HS23081488-08","E300 - 300_W","14797-65-0","Nitrogen, Nitrite  (As N)",0,"mg/L",1,"RL",0.03,0.1,NA,FALSE,TRUE,"ISCO","Irrigation 4",NA,NA,NA,2023-08-23 02:00:00,"24 Aug 2023 09:55"
"AVRC STAR","ST2","Outflow","AV-ST2-04-OT-LC-D","HS23081488-08","SM4500P E - P-Ortho M4500P E","7723-14-0","Phosphorus, Total Orthophosphate (as P)",0,"mg/L",1,"RL",0.01,0.05,NA,FALSE,TRUE,"ISCO","Irrigation 4",NA,NA,NA,2023-08-23 02:00:00,"24 Aug 2023 09:55"
"AVRC STAR","ST2","Outflow","AV-ST2-04-OT-LC-D","HS23081488-08","SM4500P E - P_TW M4500P E","7723-14-0","Phosphorus, Total (As P)",0.277,"mg/L",1,"RL",0.02,0.05,NA,FALSE,TRUE,"ISCO","Irrigation 4",NA,NA,NA,2023-08-23 02:00:00,"24 Aug 2023 09:55"
"AVRC STAR","ST2","Outflow","AV-ST2-04-OT-LC-D","HS23081488-08","E160.1 - TDS_W_160.1","TDS","Total Dissolved Solids (Residue, Filterable)",812,"mg/L",1,"RL",5,10,NA,FALSE,TRUE,"ISCO","Irrigation 4",NA,NA,NA,2023-08-23 02:00:00,"24 Aug 2023 09:55"
"AVRC STAR",NA,"Inflow","AV-04-IN-GB","HS23081488-09","E300 - 300_W","14797-55-8","Nitrogen, Nitrate (As N)",1.66,"mg/L",1,"RL",0.03,0.1,NA,FALSE,FALSE,"ISCO","Irrigation 4",NA,NA,NA,2023-08-23 02:00:00,"24 Aug 2023 09:55"
"AVRC STAR",NA,"Inflow","AV-04-IN-GB","HS23081488-09","E300 - 300_W","14797-65-0","Nitrogen, Nitrite  (As N)",0,"mg/L",1,"RL",0.03,0.1,NA,FALSE,FALSE,"ISCO","Irrigation 4",NA,NA,NA,2023-08-23 02:00:00,"24 Aug 2023 09:55"
"AVRC STAR",NA,"Inflow","AV-04-IN-GB","HS23081488-09","SM4500P E - P-Ortho M4500P E","7723-14-0","Phosphorus, Total Orthophosphate (as P)",0,"mg/L",1,"RL",0.01,0.05,NA,FALSE,FALSE,"ISCO","Irrigation 4",NA,NA,NA,2023-08-23 02:00:00,"24 Aug 2023 09:55"
