"location.name","treatment.name","event.type","SAMPLE.ID","LAB.ID.x","METHOD","CAS.NUMBER","ANALYTE","RESULT","UNITS","DILUTION","RESULT.REPORTED.TO","MDL","RL","flag","non.detect","duplicate","method.name","event.count","flow.vol.liter","long","lat","COLLECTED","RECEIVED"
"Kerbel","ST1","Outflow","K-ST1-01-OT-LC","HS24051025-09","E160.1 - TDS_W_160.1","TDS","Total Dissolved Solids (Residue, Filterable)",1240,"mg/L",1,"RL",5,10,NA,FALSE,FALSE,"Low-Cost Sampler","Irrigation 1",NA,-104.99764,40.67641,2024-05-16,"17 May 2024 10:45"
"Kerbel","ST1","Outflow","K-ST1-01-OT-LC","HS24051025-09","SM4500P E - P_TW M4500P E","7723-14-0","Phosphorus, Total (As P)",0.45,"mg/L",1,"RL",0.02,0.05,NA,FALSE,FALSE,"Low-Cost Sampler","Irrigation 1",NA,-104.99764,40.67641,2024-05-16,"17 May 2024 10:45"
"Kerbel","ST1","Outflow","K-ST1-01-OT-LC-D","HS24051025-10","M4500 NH3 D - TKN_W 4500NH3 D","7727-37-9TKN","Nitrogen, Total Kjeldahl",0.72,"mg/L",1,"RL",0.1,0.5,NA,FALSE,TRUE,"Low-Cost Sampler","Irrigation 1",NA,-104.99764,40.67641,2024-05-16,"17 May 2024 10:45"
"Kerbel","ST2","Outflow","K-ST2-01-OT-LC","HS24051025-13","E300 - 300_W","14797-65-0","Nitrogen, Nitrite  (As N)",0,"mg/L",1,"RL",0.03,0.1,NA,FALSE,FALSE,"Low-Cost Sampler","Irrigation 1",NA,-104.99701,40.67636,2024-05-16,"17 May 2024 10:45"
"Kerbel","ST2","Outflow","K-ST2-01-OT-LC","HS24051025-13","SM4500P E - P-Ortho M4500P E","7723-14-0","Phosphorus, Total Orthophosphate (as P)",0.5,"mg/L",5,"RL",0.05,0.25,NA,FALSE,FALSE,"Low-Cost Sampler","Irrigation 1",NA,-104.99701,40.67636,2024-05-16,"17 May 2024 10:45"
"Kerbel","ST2","Outflow","K-ST2-01-OT-LC","HS24051025-13","SM4500P E - P_TW M4500P E","7723-14-0","Phosphorus, Total (As P)",0.492,"mg/L",1,"RL",0.02,0.05,NA,FALSE,FALSE,"Low-Cost Sampler","Irrigation 1",NA,-104.99701,40.67636,2024-05-16,"17 May 2024 10:45"
"Kerbel","ST2","Outflow","K-ST2-01-OT-LC","HS24051025-13","E160.1 - TDS_W_160.1","TDS","Total Dissolved Solids (Residue, Filterable)",1280,"mg/L",1,"RL",5,10,NA,FALSE,FALSE,"Low-Cost Sampler","Irrigation 1",NA,-104.99701,40.67636,2024-05-16,"17 May 2024 10:45"
"Kerbel","ST2","Outflow","K-ST2-01-OT-LC-D","HS24051025-14","M4500 NH3 D - TKN_W 4500NH3 D","7727-37-9TKN","Nitrogen, Total Kjeldahl",0.9,"mg/L",1,"RL",0.1,0.5,NA,FALSE,TRUE,"Low-Cost Sampler","Irrigation 1",NA,-104.99701,40.67636,2024-05-16,"17 May 2024 10:45"
"Kerbel","ST2","Outflow","K-ST2-01-OT-ISC-D","HS24051025-12","SM4500P E - P_TW M4500P E","7723-14-0","Phosphorus, Total (As P)",0.986,"mg/L",1,"RL",0.02,0.05,NA,FALSE,TRUE,"ISCO","Irrigation 1",NA,-104.99701,40.67636,2024-05-16,"17 May 2024 10:45"
"Kerbel","ST2","Outflow","K-ST2-01-OT-ISC-D","HS24051025-12","E160.1 - TDS_W_160.1","TDS","Total Dissolved Solids (Residue, Filterable)",1280,"mg/L",1,"RL",5,10,NA,FALSE,TRUE,"ISCO","Irrigation 1",NA,-104.99701,40.67636,2024-05-16,"17 May 2024 10:45"
"Kerbel","ST2","Outflow","K-ST2-01-OT-LC","HS24051025-13","M4500 NH3 D - TKN_W 4500NH3 D","7727-37-9TKN","Nitrogen, Total Kjeldahl",1,"mg/L",1,"RL",0.1,0.5,NA,FALSE,FALSE,"Low-Cost Sampler","Irrigation 1",NA,-104.99701,40.67636,2024-05-16,"17 May 2024 10:45"
"Kerbel","ST2","Outflow","K-ST2-01-OT-LC","HS24051025-13","E300 - 300_W","14797-55-8","Nitrogen, Nitrate (As N)",8.92,"mg/L",1,"RL",0.03,0.1,NA,FALSE,FALSE,"Low-Cost Sampler","Irrigation 1",NA,-104.99701,40.67636,2024-05-16,"17 May 2024 10:45"
"Kerbel","ST2","Outflow","K-ST2-01-OT-ISC","HS24051025-11","M4500 NH3 D - TKN_W 4500NH3 D","7727-37-9TKN","Nitrogen, Total Kjeldahl",0.81,"mg/L",1,"RL",0.1,0.5,NA,FALSE,FALSE,"ISCO","Irrigation 1",NA,-104.99701,40.67636,2024-05-16,"17 May 2024 10:45"
"Kerbel","ST2","Outflow","K-ST2-01-OT-ISC","HS24051025-11","E300 - 300_W","14797-55-8","Nitrogen, Nitrate (As N)",9.08,"mg/L",1,"RL",0.03,0.1,NA,FALSE,FALSE,"ISCO","Irrigation 1",NA,-104.99701,40.67636,2024-05-16,"17 May 2024 10:45"
"Kerbel","ST2","Outflow","K-ST2-01-OT-ISC","HS24051025-11","E300 - 300_W","14797-65-0","Nitrogen, Nitrite  (As N)",0,"mg/L",1,"RL",0.03,0.1,NA,FALSE,FALSE,"ISCO","Irrigation 1",NA,-104.99701,40.67636,2024-05-16,"17 May 2024 10:45"
"Kerbel","ST2","Outflow","K-ST2-01-OT-ISC","HS24051025-11","SM4500P E - P-Ortho M4500P E","7723-14-0","Phosphorus, Total Orthophosphate (as P)",0.635,"mg/L",5,"RL",0.05,0.25,NA,FALSE,FALSE,"ISCO","Irrigation 1",NA,-104.99701,40.67636,2024-05-16,"17 May 2024 10:45"
"Kerbel","ST2","Outflow","K-ST2-01-OT-ISC","HS24051025-11","SM4500P E - P_TW M4500P E","7723-14-0","Phosphorus, Total (As P)",7.26,"mg/L",1,"RL",0.2,0.5,NA,FALSE,FALSE,"ISCO","Irrigation 1",NA,-104.99701,40.67636,2024-05-16,"17 May 2024 10:45"
"Kerbel","ST2","Outflow","K-ST2-01-OT-LC-D","HS24051025-14","E300 - 300_W","14797-55-8","Nitrogen, Nitrate (As N)",8.99,"mg/L",1,"RL",0.03,0.1,NA,FALSE,TRUE,"Low-Cost Sampler","Irrigation 1",NA,-104.99701,40.67636,2024-05-16,"17 May 2024 10:45"
"Kerbel","ST2","Outflow","K-ST2-01-OT-LC-D","HS24051025-14","E300 - 300_W","14797-65-0","Nitrogen, Nitrite  (As N)",0,"mg/L",1,"RL",0.03,0.1,NA,FALSE,TRUE,"Low-Cost Sampler","Irrigation 1",NA,-104.99701,40.67636,2024-05-16,"17 May 2024 10:45"
"Kerbel","ST2","Outflow","K-ST2-01-OT-LC-D","HS24051025-14","SM4500P E - P-Ortho M4500P E","7723-14-0","Phosphorus, Total Orthophosphate (as P)",0.44,"mg/L",5,"RL",0.05,0.25,NA,FALSE,TRUE,"Low-Cost Sampler","Irrigation 1",NA,-104.99701,40.67636,2024-05-16,"17 May 2024 10:45"
"Kerbel","ST2","Outflow","K-ST2-01-OT-LC-D","HS24051025-14","SM4500P E - P_TW M4500P E","7723-14-0","Phosphorus, Total (As P)",0.548,"mg/L",1,"RL",0.02,0.05,NA,FALSE,TRUE,"Low-Cost Sampler","Irrigation 1",NA,-104.99701,40.67636,2024-05-16,"17 May 2024 10:45"
"Kerbel","ST2","Outflow","K-ST2-01-OT-LC-D","HS24051025-14","E160.1 - TDS_W_160.1","TDS","Total Dissolved Solids (Residue, Filterable)",1220,"mg/L",1,"RL",5,10,NA,FALSE,TRUE,"Low-Cost Sampler","Irrigation 1",NA,-104.99701,40.67636,2024-05-16,"17 May 2024 10:45"
"Kerbel","ST2","Outflow","K-ST2-01-OT-ISC","HS24051025-11","E160.1 - TDS_W_160.1","TDS","Total Dissolved Solids (Residue, Filterable)",1300,"mg/L",1,"RL",5,10,NA,FALSE,FALSE,"ISCO","Irrigation 1",NA,-104.99701,40.67636,2024-05-16,"17 May 2024 10:45"
"Kerbel","ST2","Outflow","K-ST2-01-OT-ISC-D","HS24051025-12","M4500 NH3 D - TKN_W 4500NH3 D","7727-37-9TKN","Nitrogen, Total Kjeldahl",0.71,"mg/L",1,"RL",0.1,0.5,NA,FALSE,TRUE,"ISCO","Irrigation 1",NA,-104.99701,40.67636,2024-05-16,"17 May 2024 10:45"
"Kerbel","ST2","Outflow","K-ST2-01-OT-ISC-D","HS24051025-12","E300 - 300_W","14797-55-8","Nitrogen, Nitrate (As N)",9,"mg/L",1,"RL",0.03,0.1,NA,FALSE,TRUE,"ISCO","Irrigation 1",NA,-104.99701,40.67636,2024-05-16,"17 May 2024 10:45"
"Kerbel","ST2","Outflow","K-ST2-01-OT-ISC-D","HS24051025-12","E300 - 300_W","14797-65-0","Nitrogen, Nitrite  (As N)",0,"mg/L",1,"RL",0.03,0.1,NA,FALSE,TRUE,"ISCO","Irrigation 1",NA,-104.99701,40.67636,2024-05-16,"17 May 2024 10:45"
"Kerbel","ST2","Outflow","K-ST2-01-OT-ISC-D","HS24051025-12","SM4500P E - P-Ortho M4500P E","7723-14-0","Phosphorus, Total Orthophosphate (as P)",0.395,"mg/L",5,"RL",0.05,0.25,NA,FALSE,TRUE,"ISCO","Irrigation 1",NA,-104.99701,40.67636,2024-05-16,"17 May 2024 10:45"
"Kerbel",NA,"Inflow","K-01-IN-GB","HS24051025-23","E300 - 300_W","14797-55-8","Nitrogen, Nitrate (As N)",8.23,"mg/L",1,"RL",0.03,0.1,"H",FALSE,FALSE,"Grab Sample","Irrigation 1",NA,NA,NA,2024-05-16,"17 May 2024 10:45"
"Kerbel",NA,"Inflow","K-01-IN-GB","HS24051025-23","E300 - 300_W","14797-65-0","Nitrogen, Nitrite  (As N)",0,"mg/L",1,"RL",0.03,0.1,NA,FALSE,FALSE,"Grab Sample","Irrigation 1",NA,NA,NA,2024-05-16,"17 May 2024 10:45"
"Kerbel",NA,"Inflow","K-01-IN-GB","HS24051025-23","SM4500P E - P-Ortho M4500P E","7723-14-0","Phosphorus, Total Orthophosphate (as P)",0.355,"mg/L",1,"RL",0.01,0.05,NA,FALSE,FALSE,"Grab Sample","Irrigation 1",NA,NA,NA,2024-05-16,"17 May 2024 10:45"
"Kerbel",NA,"Inflow","K-01-IN-GB","HS24051025-23","SM4500P E - P_TW M4500P E","7723-14-0","Phosphorus, Total (As P)",0.159,"mg/L",1,"RL",0.02,0.05,NA,FALSE,FALSE,"Grab Sample","Irrigation 1",NA,NA,NA,2024-05-16,"17 May 2024 10:45"
"Kerbel",NA,"Inflow","K-01-IN-GB","HS24051025-23","E160.1 - TDS_W_160.1","TDS","Total Dissolved Solids (Residue, Filterable)",1270,"mg/L",1,"RL",5,10,NA,FALSE,FALSE,"Grab Sample","Irrigation 1",NA,NA,NA,2024-05-16,"17 May 2024 10:45"
"Kerbel",NA,"Inflow","K-01-IN-GB-D","HS24051025-24","M4500 NH3 D - TKN_W 4500NH3 D","7727-37-9TKN","Nitrogen, Total Kjeldahl",0,"mg/L",1,"RL",0.1,0.5,NA,FALSE,TRUE,"Grab Sample","Irrigation 1",NA,NA,NA,2024-05-16,"17 May 2024 10:45"
"Kerbel",NA,"Inflow","K-01-IN-GB-D","HS24051025-24","E300 - 300_W","14797-55-8","Nitrogen, Nitrate (As N)",8.2,"mg/L",1,"RL",0.03,0.1,"H",FALSE,TRUE,"Grab Sample","Irrigation 1",NA,NA,NA,2024-05-16,"17 May 2024 10:45"
"Kerbel",NA,"Inflow","K-01-IN-GB-D","HS24051025-24","E300 - 300_W","14797-65-0","Nitrogen, Nitrite  (As N)",0,"mg/L",1,"RL",0.03,0.1,NA,FALSE,TRUE,"Grab Sample","Irrigation 1",NA,NA,NA,2024-05-16,"17 May 2024 10:45"
"Kerbel",NA,"Inflow","K-01-IN-GB-D","HS24051025-24","SM4500P E - P-Ortho M4500P E","7723-14-0","Phosphorus, Total Orthophosphate (as P)",0.361,"mg/L",1,"RL",0.01,0.05,NA,FALSE,TRUE,"Grab Sample","Irrigation 1",NA,NA,NA,2024-05-16,"17 May 2024 10:45"
"Kerbel",NA,"Inflow","K-01-IN-GB-D","HS24051025-24","SM4500P E - P_TW M4500P E","7723-14-0","Phosphorus, Total (As P)",0.177,"mg/L",1,"RL",0.02,0.05,NA,FALSE,TRUE,"Grab Sample","Irrigation 1",NA,NA,NA,2024-05-16,"17 May 2024 10:45"
"Kerbel",NA,"Inflow","K-01-IN-GB-D","HS24051025-24","E160.1 - TDS_W_160.1","TDS","Total Dissolved Solids (Residue, Filterable)",1210,"mg/L",1,"RL",5,10,NA,FALSE,TRUE,"Grab Sample","Irrigation 1",NA,NA,NA,2024-05-16,"17 May 2024 10:45"
"Kerbel",NA,"Inflow","K-01-IN-GB","HS24051025-23","M4500 NH3 D - TKN_W 4500NH3 D","7727-37-9TKN","Nitrogen, Total Kjeldahl",0,"mg/L",1,"RL",0.1,0.5,NA,FALSE,FALSE,"Grab Sample","Irrigation 1",NA,NA,NA,2024-05-16,"17 May 2024 10:45"
"Lab Blank",NA,"Lab Blank","BK-K-01","HS24051025-25","M4500 NH3 D - TKN_W 4500NH3 D","7727-37-9TKN","Nitrogen, Total Kjeldahl",0,"mg/L",1,"RL",0.1,0.5,NA,FALSE,FALSE,"Lab Blank","Irrigation 1",NA,NA,NA,2024-05-16,"17 May 2024 10:45"
"Lab Blank",NA,"Lab Blank","BK-K-01","HS24051025-25","E300 - 300_W","14797-65-0","Nitrogen, Nitrite  (As N)",0,"mg/L",1,"RL",0.03,0.1,NA,FALSE,FALSE,"Lab Blank","Irrigation 1",NA,NA,NA,2024-05-16,"17 May 2024 10:45"
"Lab Blank",NA,"Lab Blank","BK-K-01","HS24051025-25","SM4500P E - P-Ortho M4500P E","7723-14-0","Phosphorus, Total Orthophosphate (as P)",0,"mg/L",1,"RL",0.01,0.05,NA,FALSE,FALSE,"Lab Blank","Irrigation 1",NA,NA,NA,2024-05-16,"17 May 2024 10:45"
"Lab Blank",NA,"Lab Blank","BK-K-01","HS24051025-25","SM4500P E - P_TW M4500P E","7723-14-0","Phosphorus, Total (As P)",0,"mg/L",1,"RL",0.02,0.05,NA,FALSE,FALSE,"Lab Blank","Irrigation 1",NA,NA,NA,2024-05-16,"17 May 2024 10:45"
"Lab Blank",NA,"Lab Blank","BK-K-01","HS24051025-25","E160.1 - TDS_W_160.1","TDS","Total Dissolved Solids (Residue, Filterable)",40,"mg/L",1,"RL",5,10,NA,FALSE,FALSE,"Lab Blank","Irrigation 1",NA,NA,NA,2024-05-16,"17 May 2024 10:45"
"Lab Blank",NA,"Lab Blank","BK-K-01","HS24051025-25","E300 - 300_W","14797-55-8","Nitrogen, Nitrate (As N)",0,"mg/L",1,"RL",0.03,0.1,NA,FALSE,FALSE,"Lab Blank","Irrigation 1",NA,NA,NA,2024-05-16,"17 May 2024 10:45"
"Lab Blank",NA,"Lab Blank","BK-SC-02","HS24051487-13","M4500 NH3 D - TKN_W 4500NH3 D","7727-37-9TKN","Nitrogen, Total Kjeldahl",1.2,"mg/L",1,"RL",0.1,0.5,NA,FALSE,FALSE,"Lab Blank","Irrigation 2",NA,NA,NA,2024-05-22 21:00:00,"24 May 2024 09:50"
"Lab Blank",NA,"Lab Blank","BK-SC-02","HS24051487-13","E300 - 300_W","14797-55-8","Nitrogen, Nitrate (As N)",0,"mg/L",1,"RL",0.03,0.1,NA,FALSE,FALSE,"Lab Blank","Irrigation 2",NA,NA,NA,2024-05-22 21:00:00,"24 May 2024 09:50"
"Lab Blank",NA,"Lab Blank","BK-SC-02","HS24051487-13","E300 - 300_W","14797-65-0","Nitrogen, Nitrite  (As N)",0,"mg/L",1,"RL",0.03,0.1,NA,FALSE,FALSE,"Lab Blank","Irrigation 2",NA,NA,NA,2024-05-22 21:00:00,"24 May 2024 09:50"
"Lab Blank",NA,"Lab Blank","BK-SC-02","HS24051487-13","SM4500P E - P-Ortho M4500P E","7723-14-0","Phosphorus, Total Orthophosphate (as P)",0.34,"mg/L",1,"RL",0.01,0.05,NA,FALSE,FALSE,"Lab Blank","Irrigation 2",NA,NA,NA,2024-05-22 21:00:00,"24 May 2024 09:50"
"Lab Blank",NA,"Lab Blank","BK-SC-02","HS24051487-13","E160.1 - TDS_W_160.1","TDS","Total Dissolved Solids (Residue, Filterable)",0,"mg/L",1,"RL",5,10,NA,FALSE,FALSE,"Lab Blank","Irrigation 2",NA,NA,NA,2024-05-22 21:00:00,"24 May 2024 09:50"
"Lab Blank",NA,"Lab Blank","BK-SC-02","HS24051487-13","SM4500P E - P_TW M4500P E","7723-14-0","Phosphorus, Total (As P)",0,"mg/L",1,"RL",0.02,0.05,NA,FALSE,FALSE,"Lab Blank","Irrigation 2",NA,NA,NA,2024-05-22 21:00:00,"24 May 2024 09:50"
"Lab Blank",NA,"Lab Blank","BK-SC-02-D","HS24051487-14","M4500 NH3 D - TKN_W 4500NH3 D","7727-37-9TKN","Nitrogen, Total Kjeldahl",1.2,"mg/L",1,"RL",0.1,0.5,NA,FALSE,TRUE,"Lab Blank","Irrigation 2",NA,NA,NA,2024-05-22 21:00:00,"24 May 2024 09:50"
"Lab Blank",NA,"Lab Blank","BK-SC-02-D","HS24051487-14","E300 - 300_W","14797-55-8","Nitrogen, Nitrate (As N)",0,"mg/L",1,"RL",0.03,0.1,NA,FALSE,TRUE,"Lab Blank","Irrigation 2",NA,NA,NA,2024-05-22 21:00:00,"24 May 2024 09:50"
"Lab Blank",NA,"Lab Blank","BK-SC-02-D","HS24051487-14","E300 - 300_W","14797-65-0","Nitrogen, Nitrite  (As N)",0,"mg/L",1,"RL",0.03,0.1,NA,FALSE,TRUE,"Lab Blank","Irrigation 2",NA,NA,NA,2024-05-22 21:00:00,"24 May 2024 09:50"
"Lab Blank",NA,"Lab Blank","BK-SC-02-D","HS24051487-14","SM4500P E - P-Ortho M4500P E","7723-14-0","Phosphorus, Total Orthophosphate (as P)",0,"mg/L",1,"RL",0.01,0.05,NA,FALSE,TRUE,"Lab Blank","Irrigation 2",NA,NA,NA,2024-05-22 21:00:00,"24 May 2024 09:50"
"Lab Blank",NA,"Lab Blank","BK-SC-02-D","HS24051487-14","E160.1 - TDS_W_160.1","TDS","Total Dissolved Solids (Residue, Filterable)",0,"mg/L",1,"RL",5,10,NA,FALSE,TRUE,"Lab Blank","Irrigation 2",NA,NA,NA,2024-05-22 21:00:00,"24 May 2024 09:50"
"Lab Blank",NA,"Lab Blank","BK-SC-02-D","HS24051487-14","SM4500P E - P_TW M4500P E","7723-14-0","Phosphorus, Total (As P)",0,"mg/L",1,"RL",0.02,0.05,NA,FALSE,TRUE,"Lab Blank","Irrigation 2",NA,NA,NA,2024-05-22 21:00:00,"24 May 2024 09:50"
"Morrison Creek",NA,"Point Sample","MOR-02-GB","HS24051487-09","M4500 NH3 D - TKN_W 4500NH3 D","7727-37-9TKN","Nitrogen, Total Kjeldahl",7.1,"mg/L",1,"RL",0.1,0.5,NA,FALSE,FALSE,"Grab Sample","Irrigation 2",NA,NA,NA,2024-05-22 21:00:00,"24 May 2024 09:50"
"Morrison Creek",NA,"Point Sample","MOR-02-GB","HS24051487-09","E300 - 300_W","14797-55-8","Nitrogen, Nitrate (As N)",0.198,"mg/L",1,"RL",0.03,0.1,"H",FALSE,FALSE,"Grab Sample","Irrigation 2",NA,NA,NA,2024-05-22 21:00:00,"24 May 2024 09:50"
"Morrison Creek",NA,"Point Sample","MOR-02-GB","HS24051487-09","E300 - 300_W","14797-65-0","Nitrogen, Nitrite  (As N)",0,"mg/L",1,"RL",0.03,0.1,NA,FALSE,FALSE,"Grab Sample","Irrigation 2",NA,NA,NA,2024-05-22 21:00:00,"24 May 2024 09:50"
"Morrison Creek",NA,"Point Sample","MOR-02-GB","HS24051487-09","SM4500P E - P-Ortho M4500P E","7723-14-0","Phosphorus, Total Orthophosphate (as P)",0,"mg/L",5,"RL",0.05,0.25,NA,FALSE,FALSE,"Grab Sample","Irrigation 2",NA,NA,NA,2024-05-22 21:00:00,"24 May 2024 09:50"
"Morrison Creek",NA,"Point Sample","MOR-02-GB","HS24051487-09","E160.1 - TDS_W_160.1","TDS","Total Dissolved Solids (Residue, Filterable)",58,"mg/L",1,"RL",5,10,NA,FALSE,FALSE,"Grab Sample","Irrigation 2",NA,NA,NA,2024-05-22 21:00:00,"24 May 2024 09:50"
"Morrison Creek",NA,"Point Sample","MOR-02-GB","HS24051487-09","SM4500P E - P_TW M4500P E","7723-14-0","Phosphorus, Total (As P)",0,"mg/L",1,"RL",0.02,0.05,NA,FALSE,FALSE,"Grab Sample","Irrigation 2",NA,NA,NA,2024-05-22 21:00:00,"24 May 2024 09:50"
"Morrison Creek",NA,"Point Sample","MOR-02-GB-D","HS24051487-10","M4500 NH3 D - TKN_W 4500NH3 D","7727-37-9TKN","Nitrogen, Total Kjeldahl",2.5,"mg/L",1,"RL",0.1,0.5,NA,FALSE,TRUE,"Grab Sample","Irrigation 2",NA,NA,NA,2024-05-22 21:00:00,"24 May 2024 09:50"
"Morrison Creek",NA,"Point Sample","MOR-02-GB-D","HS24051487-10","E300 - 300_W","14797-55-8","Nitrogen, Nitrate (As N)",0.176,"mg/L",1,"RL",0.03,0.1,"H",FALSE,TRUE,"Grab Sample","Irrigation 2",NA,NA,NA,2024-05-22 21:00:00,"24 May 2024 09:50"
"Morrison Creek",NA,"Point Sample","MOR-02-GB-D","HS24051487-10","E300 - 300_W","14797-65-0","Nitrogen, Nitrite  (As N)",0,"mg/L",1,"RL",0.03,0.1,NA,FALSE,TRUE,"Grab Sample","Irrigation 2",NA,NA,NA,2024-05-22 21:00:00,"24 May 2024 09:50"
"Morrison Creek",NA,"Point Sample","MOR-02-GB-D","HS24051487-10","SM4500P E - P-Ortho M4500P E","7723-14-0","Phosphorus, Total Orthophosphate (as P)",0,"mg/L",5,"RL",0.05,0.25,NA,FALSE,TRUE,"Grab Sample","Irrigation 2",NA,NA,NA,2024-05-22 21:00:00,"24 May 2024 09:50"
"Morrison Creek",NA,"Point Sample","MOR-02-GB-D","HS24051487-10","E160.1 - TDS_W_160.1","TDS","Total Dissolved Solids (Residue, Filterable)",60,"mg/L",1,"RL",5,10,NA,FALSE,TRUE,"Grab Sample","Irrigation 2",NA,NA,NA,2024-05-22 21:00:00,"24 May 2024 09:50"
"Morrison Creek",NA,"Point Sample","MOR-02-GB-D","HS24051487-10","SM4500P E - P_TW M4500P E","7723-14-0","Phosphorus, Total (As P)",0,"mg/L",1,"RL",0.02,0.05,NA,FALSE,TRUE,"Grab Sample","Irrigation 2",NA,NA,NA,2024-05-22 21:00:00,"24 May 2024 09:50"
"Stage Coach Above",NA,"Point Sample","SCA-02-GB","HS24051487-01","M4500 NH3 D - TKN_W 4500NH3 D","7727-37-9TKN","Nitrogen, Total Kjeldahl",0.73,"mg/L",1,"RL",0.1,0.5,NA,FALSE,FALSE,"Grab Sample","Irrigation 2",NA,NA,NA,2024-05-22 21:00:00,"24 May 2024 09:50"
"Stage Coach Above",NA,"Point Sample","SCA-02-GB","HS24051487-01","E300 - 300_W","14797-55-8","Nitrogen, Nitrate (As N)",0,"mg/L",1,"RL",0.03,0.1,NA,FALSE,FALSE,"Grab Sample","Irrigation 2",NA,NA,NA,2024-05-22 21:00:00,"24 May 2024 09:50"
"Stage Coach Above",NA,"Point Sample","SCA-02-GB","HS24051487-01","E300 - 300_W","14797-65-0","Nitrogen, Nitrite  (As N)",0,"mg/L",1,"RL",0.03,0.1,NA,FALSE,FALSE,"Grab Sample","Irrigation 2",NA,NA,NA,2024-05-22 21:00:00,"24 May 2024 09:50"
"Stage Coach Above",NA,"Point Sample","SCA-02-GB","HS24051487-01","SM4500P E - P-Ortho M4500P E","7723-14-0","Phosphorus, Total Orthophosphate (as P)",0,"mg/L",5,"RL",0.05,0.25,NA,FALSE,FALSE,"Grab Sample","Irrigation 2",NA,NA,NA,2024-05-22 21:00:00,"24 May 2024 09:50"
"Stage Coach Above",NA,"Point Sample","SCA-02-GB","HS24051487-01","SM4500P E - P_TW M4500P E","7723-14-0","Phosphorus, Total (As P)",0,"mg/L",1,"RL",0.02,0.05,NA,FALSE,FALSE,"Grab Sample","Irrigation 2",NA,NA,NA,2024-05-22 21:00:00,"24 May 2024 09:50"
"Stage Coach Above",NA,"Point Sample","SCA-02-GB","HS24051487-01","E160.1 - TDS_W_160.1","TDS","Total Dissolved Solids (Residue, Filterable)",218,"mg/L",1,"RL",5,10,NA,FALSE,FALSE,"Grab Sample","Irrigation 2",NA,NA,NA,2024-05-22 21:00:00,"24 May 2024 09:50"
"Stage Coach Above",NA,"Point Sample","SCA-02-GB-D","HS24051487-02","M4500 NH3 D - TKN_W 4500NH3 D","7727-37-9TKN","Nitrogen, Total Kjeldahl",0.64,"mg/L",1,"RL",0.1,0.5,NA,FALSE,TRUE,"Grab Sample","Irrigation 2",NA,NA,NA,2024-05-22 21:00:00,"24 May 2024 09:50"
"Stage Coach Above",NA,"Point Sample","SCA-02-GB-D","HS24051487-02","E300 - 300_W","14797-55-8","Nitrogen, Nitrate (As N)",0,"mg/L",1,"RL",0.03,0.1,NA,FALSE,TRUE,"Grab Sample","Irrigation 2",NA,NA,NA,2024-05-22 21:00:00,"24 May 2024 09:50"
"Stage Coach Above",NA,"Point Sample","SCA-02-GB-D","HS24051487-02","E300 - 300_W","14797-65-0","Nitrogen, Nitrite  (As N)",0,"mg/L",1,"RL",0.03,0.1,NA,FALSE,TRUE,"Grab Sample","Irrigation 2",NA,NA,NA,2024-05-22 21:00:00,"24 May 2024 09:50"
"Stage Coach Above",NA,"Point Sample","SCA-02-GB-D","HS24051487-02","SM4500P E - P-Ortho M4500P E","7723-14-0","Phosphorus, Total Orthophosphate (as P)",0,"mg/L",5,"RL",0.05,0.25,NA,FALSE,TRUE,"Grab Sample","Irrigation 2",NA,NA,NA,2024-05-22 21:00:00,"24 May 2024 09:50"
"Stage Coach Above",NA,"Point Sample","SCA-02-GB-D","HS24051487-02","SM4500P E - P_TW M4500P E","7723-14-0","Phosphorus, Total (As P)",0,"mg/L",1,"RL",0.02,0.05,NA,FALSE,TRUE,"Grab Sample","Irrigation 2",NA,NA,NA,2024-05-22 21:00:00,"24 May 2024 09:50"
"Stage Coach Above",NA,"Point Sample","SCA-02-GB-D","HS24051487-02","E160.1 - TDS_W_160.1","TDS","Total Dissolved Solids (Residue, Filterable)",216,"mg/L",1,"RL",5,10,NA,FALSE,TRUE,"Grab Sample","Irrigation 2",NA,NA,NA,2024-05-22 21:00:00,"24 May 2024 09:50"
"Stage Coach Dam Outflow",NA,"Point Sample","SCO-02-GB","HS24051487-05","M4500 NH3 D - TKN_W 4500NH3 D","7727-37-9TKN","Nitrogen, Total Kjeldahl",1.1,"mg/L",1,"RL",0.1,0.5,NA,FALSE,FALSE,"Grab Sample","Irrigation 2",NA,NA,NA,2024-05-22 21:00:00,"24 May 2024 09:50"
"Stage Coach Dam Outflow",NA,"Point Sample","SCO-02-GB","HS24051487-05","E300 - 300_W","14797-55-8","Nitrogen, Nitrate (As N)",0,"mg/L",1,"RL",0.03,0.1,NA,FALSE,FALSE,"Grab Sample","Irrigation 2",NA,NA,NA,2024-05-22 21:00:00,"24 May 2024 09:50"
"Stage Coach Dam Outflow",NA,"Point Sample","SCO-02-GB","HS24051487-05","E300 - 300_W","14797-65-0","Nitrogen, Nitrite  (As N)",0,"mg/L",1,"RL",0.03,0.1,NA,FALSE,FALSE,"Grab Sample","Irrigation 2",NA,NA,NA,2024-05-22 21:00:00,"24 May 2024 09:50"
